expocode,cruise,station,region,cast,year,month,day,hour,minute,latitude,longitude,bottomdepth,maxsampdepth,bottle,pressure,depth,temperature,theta,salinity,salinityf,salinityqc,sigma0,sigma1,sigma2,sigma3,sigma4,gamma,oxygen,oxygenf,oxygenqc,aou,aouf,nitrate,nitratef,nitrateqc,nitrite,nitritef,silicate,silicatef,silicateqc,phosphate,phosphatef,phosphateqc,tco2,tco2f,tco2qc,talk,talkf,talkqc,fco2,fco2f,fco2temp,phts25p0,phts25p0f,phtsinsitutp,phtsinsitutpf,phtsqc,cfc11,pcfc11,cfc11f,cfc11qc,cfc12,pcfc12,cfc12f,cfc12qc,cfc113,pcfc113,cfc113f,cfc113qc,ccl4,pccl4,ccl4f,ccl4qc,sf6,psf6,sf6f,sf6qc,c13,c13f,c13qc,c14,c14f,c14err,h3,h3f,h3err,he3,he3f,he3err,he,hef,heerr,neon,neonf,neonerr,o18,o18f,toc,tocf,doc,docf,don,donf,tdn,tdnf,chla,chlaf,doi,second,datetime,salinity_absolute,pH_total,pco2,pH_total_bias,pco2_bias,pH_total_random,pco2_random,temperature_bias,theta_bias,salinity_bias,oxygen_bias,aou_bias,nitrate_bias,tco2_bias,talk_bias,gamma_teos
06AQ20141202,1004,3,1,1,2014,12,5,18,24,-41.163,9.923,4707.5,4697.5,4,4377.7,4299,1.0413,0.69401,34.731,2,1,27.849,32.539,37.124,41.604,45.983,28.2077833658976,219.2,2,1,123.854183262348,2,30.63,2,1,0,2,106.88,2,1,2.13,2,1,2254.4,2,1,2358,2,1,1053.8,0,20,7.6166,0,7.7928,0,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21,0,2014-12-05 18:24:00,34.9028376240272,7.8274157135559,454.256283492676,0.0088199408805726,11.0379271048017,0.0710071039618556,78.4383229012413,0.002,0.002,0.005,2.192,1.23854183262348,0.6126,4,4,28.2077833658976
06AQ20141202,1004,3,1,1,2014,12,5,18,20,-41.163,9.923,4707.5,4697.5,3,4584.6,4501,1.0238,0.6538,34.727,2,1,27.848,32.54,37.126,41.607,45.987,28.2113672758065,219,2,1,124.422102741389,2,30.77,2,1,0,2,108.24,2,1,2.16,2,1,2251.1,2,1,2352.5,2,1,1066.6,0,20,7.6111,0,7.7783,0,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21,0,2014-12-05 18:20:00,34.8990271117324,7.81313338908724,458.817590051727,0.008769995208098,11.0866211750113,0.0716654517178451,79.8807068697032,0.002,0.002,0.005,2.19,1.24422102741389,0.6154,4,4,28.2113672758065
06AQ20141202,1004,3,1,1,2014,12,5,18,17,-41.163,9.923,4707.5,4697.5,2,4690.2,4603,1.0254,0.64327,34.726,2,1,27.848,32.54,37.126,41.608,45.988,28.2123409721757,219,2,1,124.518439150998,2,30.79,2,1,0,2,108.63,2,1,2.14,2,1,2253.6,2,1,2365.8,2,1,999.1,0,20,7.6385,0,7.805,0,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21,0,2014-12-05 18:17:00,34.8979925887856,7.83954467200221,426.777830396424,0.0089728818566144,10.5771527051009,0.0691434219027181,71.9907948276889,0.002,0.002,0.005,2.19,1.24518439150998,0.6158,4,4,28.2123409721757
06AQ20141202,1004,3,1,1,2014,12,5,18,13,-41.163,9.923,4707.5,4697.5,1,4697.5,4610,1.0264,0.6434,34.726,2,1,27.848,32.54,37.126,41.608,45.988,28.2123220818797,219.3,2,1,124.217282107401,2,30.78,2,1,0,2,108.63,2,1,2.2,2,1,2255.2,2,1,2361.4,2,1,1038.1,0,20,7.623,0,7.7872,0,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21,0,2014-12-05 18:13:00,34.8979905446994,7.82210161544904,444.661395996442,0.0088596537873076,10.8683384119488,0.0705155570406572,76.309888886403,0.002,0.002,0.005,2.193,1.24217282107401,0.6156,4,4,28.2123220818797
33RO20131223,1042,66,1,1,2014,1,15,3,4,-38.499,-26.867,4242.8,4232.8,24,4,4,17.572,17.571,35.309,2,1,25.614,29.923,34.137,38.259,42.291,25.6367565504445,244.82,2,1,-9.65560069665162,2,0,2,1,0,2,0.5,2,1,0.14,2,1,2062.6,2,1,2330.5,2,1,391.7,0,20,7.9869,2,8.0992,2,1,2.417,245.37,2,1,1.454,538.95,2,1,NaN,NaN,9,0,NaN,NaN,9,0,1.645,8.1526,2,1,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 03:04:00,35.4755973301809,8.09528570151827,354.400632817472,0.0107949748050698,10.4042902598156,0.0425246410612907,39.9218602928769,0.002,0.002,0.005,2.4482,-0.0965560069665162,0,4,4,25.6367565504445
33RO20131223,1042,66,1,1,2014,1,15,3,3,-38.499,-26.867,4242.8,4232.8,23,9.6,10,17.571,17.57,35.309,2,1,25.614,29.923,34.137,38.26,42.292,25.6371466155069,245.03,2,1,-9.86116075566929,2,0,2,1,0.01,2,0.5,2,1,0.14,2,1,2063.1,2,1,2331.4,2,1,391.22,0,20,7.985,2,8.0971,2,1,NaN,NaN,9,1,NaN,NaN,9,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,1,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 03:03:00,35.4755972139228,8.09570023861307,353.915138637449,0.0107971223286625,10.3918882940964,0.0424817615795602,39.8329144048338,0.002,0.002,0.005,2.4503,-0.0986116075566929,0,4,4,25.6371466155069
33RO20131223,1042,66,1,1,2014,1,15,3,1,-38.499,-26.867,4242.8,4232.8,22,38.1,38,17.54,17.533,35.31,2,1,25.624,29.934,34.149,38.271,42.304,25.6464467813749,245.13,2,1,-9.79836457306942,2,0,2,1,0.01,2,0.5,2,1,0.15,2,1,2063.3,2,1,2332.8,2,1,389.36,0,20,7.9825,2,8.094,2,1,NaN,NaN,9,1,NaN,NaN,9,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,1,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 03:01:00,35.4766406740392,8.09714019791198,351.622871887038,0.0108028124036705,10.3299848084076,0.0423649415480344,39.4853204370936,0.002,0.002,0.005,2.4513,-0.0979836457306942,0,4,4,25.6464467813749
33RO20131223,1042,66,1,1,2014,1,15,2,59,-38.499,-26.867,4242.8,4232.8,21,67.7,67,14.625,14.615,35.321,2,1,26.303,30.664,34.929,39.099,43.179,26.3521469961822,245.53,2,1,3.47546834134781,2,1.8,2,1,0.77,2,1.1,2,1,0.34,2,1,2092.3,2,1,2331.3,2,1,455.25,0,20,7.9236,2,8.0779,2,1,NaN,NaN,9,1,NaN,NaN,9,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,1,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 02:59:00,35.4877273865274,8.08518178994233,364.338085574151,0.0106347339941327,10.5573392580669,0.0457583107579871,43.5024132845446,0.002,0.002,0.005,2.4553,0.0347546834134781,0.036,4,4,26.3521469961822
33RO20131223,1042,66,1,1,2014,1,15,2,56,-38.499,-26.867,4242.8,4232.8,20,117.4,116,13.635,13.619,35.31,2,1,26.507,30.886,35.169,39.357,43.454,26.5656822352032,246.24,2,1,7.81074962564921,2,4.9,2,1,0.01,2,1.4,2,1,0.46,2,1,2104.9,2,1,2331.3,2,1,486.95,0,20,7.8939,2,8.0609,2,1,2.796,233.26,2,1,1.659,517.06,2,1,NaN,NaN,9,0,NaN,NaN,9,0,1.805,7.7791,2,1,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 02:56:00,35.4767078310218,8.07459224125017,373.82907507155,0.010549572775549,10.7536113206307,0.0473239548267154,45.8663664940635,0.002,0.002,0.005,2.4624,0.0781074962564921,0.098,4,4,26.5656822352032
33RO20131223,1042,66,1,1,2014,1,15,2,54,-38.499,-26.867,4242.8,4232.8,19,198.6,197,13.228,13.2,35.281,2,1,26.57,30.958,35.248,39.444,43.548,26.6324838435471,245.94,2,1,10.3349267362456,2,6,2,1,0.01,2,2,2,1,0.53,2,1,2108.1,2,1,2325.5,2,1,508.78,0,20,7.8857,2,8.0558,2,1,NaN,NaN,9,1,NaN,NaN,9,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,1,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 02:54:00,35.4476315404692,8.06105194661188,383.650847400763,0.0104810042995013,10.9708578660227,0.0485400736058986,48.0723766940803,0.002,0.002,0.005,2.4594,0.103349267362456,0.12,4,4,26.6324838435471
33RO20131223,1042,66,1,1,2014,1,15,2,48,-38.499,-26.867,4242.8,4232.8,17,398,395,11.522,11.47,35.013,2,1,26.699,31.123,35.449,39.679,43.816,26.7754144916558,224.52,2,1,41.6134256226315,2,12.4,2,1,0.01,2,3.6,2,1,0.92,2,1,2129,2,1,2312.3,2,1,608.2,0,20,7.8174,2,8.0043,2,1,3.092,229.84,2,1,1.771,498.34,2,1,NaN,NaN,9,0,NaN,NaN,9,0,1.572,6.2308,2,1,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 02:48:00,35.178639776279,8.01286806256094,426.333462579913,0.0101873386211958,11.8658235847514,0.0537121936260586,58.1425181472775,0.002,0.002,0.005,2.2452,0.416134256226315,0.248,4,4,26.7754144916558
33RO20131223,1042,66,1,1,2014,1,15,2,45,-38.499,-26.867,4242.8,4232.8,16,518,513,8.2025,8.1486,34.551,2,1,26.899,31.398,35.797,40.097,44.302,27.0099112437676,222.6,2,1,64.4102391319041,2,20.8,2,1,0,2,7.1,2,1,1.45,2,1,2149.5,2,1,2288.5,2,1,780.06,0,20,7.7192,2,7.9479,2,1,NaN,NaN,9,1,NaN,NaN,9,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,1,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 02:45:00,34.7147720336148,7.96403970489831,477.426579802534,0.0096582113591155,12.6020100997215,0.0622713817847326,73.9049124424042,0.002,0.002,0.005,2.226,0.644102391319041,0.416,4,4,27.0099112437676
33RO20131223,1042,66,1,1,2014,1,15,2,41,-38.499,-26.867,4242.8,4232.8,15,667.8,662,5.2931,5.2379,34.233,2,1,27.04,31.611,36.08,40.448,44.719,27.189868724406,253.61,2,1,54.0556871084572,2,25.3,2,1,0,2,10.8,2,1,1.74,2,1,2155.3,2,1,2280.9,2,1,843.62,0,20,7.6811,2,7.9462,2,1,3.97,206.12,2,1,2.125,435.15,2,1,NaN,NaN,9,0,NaN,NaN,9,0,1.601,4.8857,2,1,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 02:41:00,34.3956726634627,7.97675457229631,457.333680749117,0.0094407649726407,11.8102280510219,0.0656351496744385,74.1095356940058,0.002,0.002,0.005,2.5361,0.540556871084572,0.506,4,4,27.189868724406
33RO20131223,1042,66,1,1,2014,1,15,2,33,-38.499,-26.867,4242.8,4232.8,13,998.4,989,3.7215,3.6486,34.226,2,1,27.206,31.818,36.327,40.734,45.042,27.3793543796389,236.34,2,1,83.3534447406517,2,29.8,2,1,0,2,25.2,2,1,2.04,2,1,2184,2,1,2290.7,2,1,969.79,0,20,7.6293,2,7.9015,2,1,NaN,NaN,9,1,NaN,NaN,9,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,1,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 02:33:00,34.3899633684132,7.93705714279646,491.447890366809,0.009073974188814,12.175844208248,0.0698669439202051,83.980819500201,0.002,0.002,0.005,2.3634,0.833534447406517,0.596,4,4,27.3793543796389
33RO20131223,1042,66,1,1,2014,1,15,2,30,-38.499,-26.867,4242.8,4232.8,12,1148.1,1136,3.296,3.2145,34.287,2,1,27.296,31.92,36.439,40.857,45.175,27.4803335669416,217.55,2,1,105.423206398744,2,31.7,2,1,0,2,35.7,2,1,2.17,2,1,2203.6,2,1,2301.2,2,1,1044.1,0,20,7.6001,2,7.8701,2,1,2.308,106.08,2,1,1.149,211.28,2,1,NaN,NaN,9,0,NaN,NaN,9,0,0.602,1.6826,2,1,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 02:30:00,34.4519533347082,7.91027350363782,519.618568131115,0.0088766547070667,12.5658401085897,0.0717533700168254,90.7926393233834,0.002,0.002,0.005,2.1755,1.05423206398744,0.634,4,4,27.4803335669416
33RO20131223,1042,66,1,1,2014,1,15,2,21,-38.499,-26.867,4242.8,4232.8,10,1507.6,1491,2.8768,2.77,34.497,2,1,27.504,32.138,36.668,41.095,45.422,27.7093393458503,183.32,2,1,142.712202809603,2,33.2,2,1,0,2,57,2,1,2.27,2,1,2236.3,2,1,2324.5,2,1,1140.1,0,20,7.5717,2,7.8308,2,1,NaN,NaN,9,1,NaN,NaN,9,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,1,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 02:21:00,34.6641484389505,7.87092077420733,555.882475606667,0.0086427932698606,13.0495609325362,0.0734468880513747,98.9514956756408,0.002,0.002,0.005,1.8332,1.42712202809603,0.664,4,4,27.7093393458503
33RO20131223,1042,66,1,1,2014,1,15,2,17,-38.499,-26.867,4242.8,4232.8,9,1722.3,1702,2.848,2.7231,34.616,2,1,27.604,32.238,36.768,41.195,45.523,27.8096676518066,182.2,2,1,143.919480784591,2,31.9,2,1,0,2,60.3,2,1,2.19,2,1,2239.5,2,1,2332.6,2,1,1109,0,20,7.6009,2,7.8552,2,1,NaN,NaN,9,1,NaN,NaN,9,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,1,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 02:17:00,34.7837448956693,7.8757391749826,537.491524626263,0.0087339631099353,12.7830998923134,0.0723165506142436,94.3748989643699,0.002,0.002,0.005,1.822,1.43919480784591,0.638,4,4,27.8096676518066
33RO20131223,1042,66,1,1,2014,1,15,2,11,-38.499,-26.867,4242.8,4232.8,8,2006.9,1982,2.9263,2.7749,34.743,2,1,27.701,32.332,36.86,41.285,45.61,27.8986664314848,198.06,2,1,127.327222260225,2,28.8,2,1,0,2,55.2,2,1,1.96,2,1,2226.4,2,1,2337.2,2,1,984.58,0,20,7.6277,2,7.8722,2,1,NaN,NaN,9,1,NaN,NaN,9,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,1,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 02:11:00,34.9110702343786,7.91299738945005,474.298532001998,0.009071242285086,11.7873780802201,0.0685535768405561,79.5247265534494,0.002,0.002,0.005,1.9806,1.27327222260225,0.576,4,4,27.8986664314848
33RO20131223,1042,66,1,1,2014,1,15,1,58,-38.499,-26.867,4242.8,4232.8,6,2649.2,2613,2.729,2.5199,34.851,2,1,27.809,32.447,36.98,41.411,45.742,28.0129110724617,225.53,2,1,101.663580539455,2,24.9,2,1,0,2,49.8,2,1,1.69,2,1,2208.2,2,1,2338.6,2,1,865,0,20,7.6788,2,7.9058,2,1,0.11,4.8718,2,1,0.052,9.259,2,1,NaN,NaN,9,0,NaN,NaN,9,0,0,0,2,1,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 01:58:00,35.0192807699266,7.9438184470666,407.599790668552,0.0093759752166923,10.5250167041179,0.0646835437532806,64.9952709472893,0.002,0.002,0.005,2.2553,1.01663580539455,0.498,4,4,28.0129110724617
33RO20131223,1042,66,1,1,2014,1,15,1,50,-38.499,-26.867,4242.8,4232.8,5,3047.6,3003,2.3075,2.0675,34.83,2,1,27.83,32.481,37.026,41.469,45.812,28.0636437749016,224.32,2,1,106.660118766972,2,25.7,2,1,0,2,61,2,1,1.75,2,1,2216.7,2,1,2341.5,2,1,900.08,0,20,7.6725,2,7.8894,2,1,NaN,NaN,9,1,NaN,NaN,9,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,1,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 01:50:00,34.9989940341624,7.9199483913249,414.653765619811,0.0092658422687521,10.5876225258979,0.0660048356367009,67.2708990920405,0.002,0.002,0.005,2.2432,1.06660118766972,0.514,4,4,28.0636437749016
33RO20131223,1042,66,1,1,2014,1,15,1,36,-38.499,-26.867,4242.8,4232.8,3,3796.1,3734,1.0924,0.80618,34.727,2,1,27.838,32.525,37.107,41.585,45.96,28.1799149202843,214.63,2,1,127.441210790974,2,30.6,2,1,0,2,104.5,2,1,2.1,2,1,2254.7,2,1,2360.1,2,1,1041.8,0,20,7.6187,2,7.818,2,1,0.189,7.5005,2,1,0.088,14.218,2,1,NaN,NaN,9,0,NaN,NaN,9,0,0.04,0.10072,2,1,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 01:36:00,34.8982287563062,7.85547709050795,452.744555828729,0.0088760329657932,11.0586138740725,0.0703432463597942,77.5380304570659,0.002,0.002,0.005,2.1463,1.27441210790974,0.612,4,4,28.1799149202843
33RO20131223,1042,66,1,1,2014,1,15,1,26,-38.499,-26.867,4242.8,4232.8,1,4232.8,4160,0.7293,0.40749,34.7,2,1,27.841,32.54,37.133,41.622,46.008,28.2232267124139,216.44,2,1,129.257439974752,2,31.7,2,1,0,2,116.3,2,1,2.17,2,1,2263.9,2,1,2368.4,2,1,1054.5,0,20,7.6142,2,7.8006,2,1,0.308,11.909,2,1,0.143,22.579,2,1,NaN,NaN,9,0,NaN,NaN,9,0,0.092,0.22732,2,1,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 01:26:00,34.8724145603204,7.84102174692062,448.587880382942,0.0088385134451654,10.9209109549631,0.0706390650706104,77.0780081403323,0.002,0.002,0.005,2.1644,1.29257439974752,0.634,4,4,28.2232267124139
33RO20131223,1042,67,1,1,2014,1,15,10,28,-38.995,-27.161,4205.5,4195.5,24,5.1,5,17.761,17.76,35.341,2,1,25.592,29.898,34.109,38.228,42.257,25.6144494000733,242.7,2,1,-8.42259840267644,2,0,2,1,0,2,0.8,2,1,0.17,2,1,2066.1,2,1,2336.5,2,1,389.21,0,20,7.9817,2,8.091,2,1,2.329,238.66,2,1,1.43,534.46,2,1,NaN,NaN,9,0,NaN,NaN,9,0,1.656,8.2626,2,1,1.51,2,0,45.4,2,2.1,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,62.7,2,,9,3.5,2,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 10:28:00,35.507753011946,8.0955548866389,354.814802083799,0.0108071246520994,10.4258078398985,0.0422333921436567,39.7339900256572,0.002,0.002,0.005,2.427,-0.0842259840267644,0,4,4,25.6144494000733
33RO20131223,1042,67,1,1,2014,1,15,10,27,-38.995,-27.161,4205.5,4195.5,23,27.8,28,17.735,17.73,35.34,2,1,25.599,29.905,34.116,38.236,42.266,25.6207071220512,242.5,2,1,-8.08868902495115,2,0,2,1,0,2,0.8,2,1,0.17,2,1,2067.3,2,1,2330.7,2,1,401.14,0,20,7.9818,2,8.0907,2,1,2.361,241.59,2,1,1.431,534.17,2,1,NaN,NaN,9,0,NaN,NaN,9,0,1.636,8.1545,2,1,1.47,2,0,42.1,2,2.3,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,61.9,2,,9,3.76,2,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 10:27:00,35.5067718327726,8.08325681835176,365.238006069116,0.0107678868808419,10.6971170666342,0.0429443784968343,41.4563448386006,0.002,0.002,0.005,2.425,-0.0808868902495115,0,4,4,25.6207071220512
33RO20131223,1042,67,1,1,2014,1,15,10,25,-38.995,-27.161,4205.5,4195.5,22,63.1,63,15.633,15.623,35.318,2,1,26.078,30.421,34.668,38.821,42.884,26.1166545704337,250.58,2,1,-6.46718237034295,2,0.4,2,1,0.11,2,0.9,2,1,0.26,2,1,2079.3,2,1,2332.4,2,1,423.29,0,20,7.9628,2,8.1025,2,1,2.59,239.1,2,1,1.557,530.67,2,1,NaN,NaN,9,0,NaN,NaN,9,0,1.702,7.8849,2,1,1.41,2,0,40.2,2,2.4,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,58.0,2,,9,4.64,2,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 10:25:00,35.4847131136518,8.09607749597212,353.119854520859,0.0107191026228326,10.305594107787,0.04414255805649,40.9648627604743,0.002,0.002,0.005,2.5058,-0.0646718237034295,0.008,4,4,26.1166545704337
33RO20131223,1042,67,1,1,2014,1,15,10,22,-38.995,-27.161,4205.5,4195.5,21,113,112,14.256,14.24,35.413,2,1,26.456,30.823,35.094,39.27,43.356,26.5109806162703,237.96,2,1,12.7554465100313,2,5,2,1,0.03,2,1.6,2,1,0.47,2,1,2105.4,2,1,2323.4,2,1,507.79,0,20,7.9057,2,8.0636,2,1,2.702,232.93,2,1,1.618,519.14,2,1,NaN,NaN,9,0,NaN,NaN,9,0,1.736,7.6617,2,1,1.06,2,0,45,2,2.3,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,56.7,2,,9,8.94,2,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 10:22:00,35.5802035473287,8.04743601786417,400.126226158271,0.0104815144632208,11.4370564936114,0.0483477492101128,49.9724951956935,0.002,0.002,0.005,2.3796,0.127554465100313,0.1,4,4,26.5109806162703
33RO20131223,1042,67,1,1,2014,1,15,10,20,-38.995,-27.161,4205.5,4195.5,20,182.4,181,13.507,13.481,35.364,2,1,26.577,30.959,35.243,39.434,43.533,26.6387938937258,234.42,2,1,20.2464461774067,2,7.3,2,1,0.02,2,2.1,2,1,0.61,2,1,2116.1,2,1,2323.8,2,1,537.39,0,20,7.8819,2,8.0482,2,1,2.791,231.33,2,1,1.655,512.87,2,1,NaN,NaN,9,0,NaN,NaN,9,0,1.689,7.2466,2,1,0.99,2,0,46.5,2,2.1,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,51.3,2,,9,10.19,2,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 10:20:00,35.5310331192517,8.03611700504514,410.109980051634,0.0104012217131464,11.6384585733599,0.0497774636476852,52.4578865127385,0.002,0.002,0.005,2.3442,0.202464461774067,0.146,4,4,26.6387938937258
33RO20131223,1042,67,1,1,2014,1,15,10,17,-38.995,-27.161,4205.5,4195.5,19,258.9,257,12.636,12.601,35.203,2,1,26.63,31.03,35.332,39.54,43.655,26.6970430142087,227.05,2,1,32.5348159699743,2,9.8,2,1,0.01,2,2.7,2,1,0.76,2,1,2124.8,2,1,2320.8,2,1,570.89,0,20,7.8505,2,8.0265,2,1,2.94,232.42,2,1,1.718,510.54,2,1,NaN,NaN,9,0,NaN,NaN,9,0,1.62,6.7155,2,1,0.96,2,0,47.6,2,2.1,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,49.2,2,,9,12.56,2,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 10:17:00,35.3693382645632,8.02469155480373,419.813815295675,0.0103056656414247,11.8104083627404,0.0515570475918328,55.2977404272775,0.002,0.002,0.005,2.2705,0.325348159699743,0.196,4,4,26.6970430142087
33RO20131223,1042,67,1,1,2014,1,15,10,15,-38.995,-27.161,4205.5,4195.5,18,347.6,345,11.205,11.161,34.961,2,1,26.716,31.147,35.479,39.715,43.858,26.7948270012518,222.3,2,1,45.6752432481669,2,13.6,2,1,0.01,2,3.8,2,1,1,2,1,2134,2,1,2307.1,2,1,643.14,0,20,7.803,2,7.996,2,1,3.135,229.09,2,1,1.781,493.64,2,1,NaN,NaN,9,0,NaN,NaN,9,0,1.491,5.8367,2,1,1.02,2,0,37.6,2,1.2,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,46.0,2,,9,16.13,2,,9,https://doi.org/10.7289/v5vq30xb,0,2014-01-15 10:15:00,35.1263269673216,7.99771528570442,445.595321613822,0.0100854902793393,12.2767899604271,0.0554180099347072,62.4032799143502,0.002,0.002,0.005,2.223,0.456752432481669,0.272,4,4,26.7948270012518
