expocode,cruise,station,region,cast,year,month,day,hour,minute,latitude,longitude,bottomdepth,maxsampdepth,bottle,pressure,depth,temperature,theta,salinity,salinityf,salinityqc,sigma0,sigma1,sigma2,sigma3,sigma4,gamma,oxygen,oxygenf,oxygenqc,aou,aouf,nitrate,nitratef,nitrateqc,nitrite,nitritef,silicate,silicatef,silicateqc,phosphate,phosphatef,phosphateqc,tco2,tco2f,tco2qc,talk,talkf,talkqc,fco2,fco2f,fco2temp,phts25p0,phts25p0f,phtsinsitutp,phtsinsitutpf,phtsqc,cfc11,pcfc11,cfc11f,cfc11qc,cfc12,pcfc12,cfc12f,cfc12qc,cfc113,pcfc113,cfc113f,cfc113qc,ccl4,pccl4,ccl4f,ccl4qc,sf6,psf6,sf6f,sf6qc,c13,c13f,c13qc,c14,c14f,c14err,h3,h3f,h3err,he3,he3f,he3err,he,hef,heerr,neon,neonf,neonerr,o18,o18f,toc,tocf,doc,docf,don,donf,tdn,tdnf,chla,chlaf,doi,second,datetime,salinity_absolute,pH_total,pco2,pH_total_bias,pco2_bias,pH_total_random,pco2_random
35MF20080207,385,34.0,1,1.0,2008,2,25,5.0,7.0,-40.291,10.551,4786.9,4776.9,5.0,3500.5,3445.0,1.752,1.4788,34.797,2,1,27.849,32.516,37.078,41.537,45.895,28.131658386876,220.7,2,1,115.3388111803996,2,28.203,2,1,,9,63.892,2,1,1.8501,2,1,2229.3,2,1,2353.8,2,1,909.26,0,20.0,7.6665,2,7.8732,2,1,,,9,1,,,9,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 05:07:00,34.966820804910775,7.909955476521573,406.46868582465663,0.009237829531771368,10.35968062837131,0.06614449733670523,66.02375920512655
35MF20080207,385,34.0,1,1.0,2008,2,25,5.0,7.0,-40.291,10.551,4786.9,4776.9,4.0,3800.3,3738.0,1.379,1.0843,34.764,2,1,27.85,32.529,37.102,41.572,45.94,28.169581606096,218.68,2,1,120.85335493895144,2,29.813,2,1,,9,87.098,2,1,1.9766,2,1,2241.3,2,1,2360.5,2,1,948.08,0,20.0,7.6519,2,7.8507,2,1,0.37145,15.012,2,1,0.034,5.5829,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 05:07:00,34.93450837441137,7.889430137388502,415.2513389102588,0.00913271139233556,10.463780509297175,0.06733364172738122,68.47556428643199
35MF20080207,385,34.0,1,1.0,2008,2,25,5.0,7.0,-40.291,10.551,4786.9,4776.9,3.0,4201.1,4128.0,1.123,0.79261,34.739,2,1,27.849,32.537,37.118,41.596,45.972,28.1978823913914,217.38,2,1,124.77962717743998,2,30.732,2,1,,9,104.23,2,1,2.074,2,1,2252.9,2,1,2365.5,2,1,995.67,0,20.0,7.6432,2,7.8287,2,1,0.56905,22.566,2,1,0.066,10.657,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 05:07:00,34.91033062370909,7.8587917449975,429.6940516593708,0.008997438848537489,10.665881776750362,0.06885989911205649,72.22765335324272
35MF20080207,385,34.0,1,1.0,2008,2,25,5.0,7.0,-40.291,10.551,4786.9,4776.9,2.0,4599.1,4515.0,1.055,0.68225,34.73,2,1,27.849,32.539,37.125,41.606,45.984,28.209025188343,216.95,2,1,126.21126844576446,2,31.192,2,1,,9,109.2,2,1,2.074,2,1,2255.2,2,1,2365.3,2,1,1012.8,0,20.0,7.6366,2,7.8062,2,1,0.38,14.961,2,1,0.09,14.44,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 05:07:00,34.90182053695904,7.836678153850315,434.20261369435184,0.008936958577185837,10.710915133816194,0.06956496230075888,73.6317362439527
35MF20080207,385,34.0,1,1.0,2008,2,25,5.0,7.0,-40.291,10.551,4786.9,4776.9,1.0,4776.9,4688.0,1.022,0.62987,34.725,2,1,27.848,32.541,37.127,41.61,45.99,28.2138482244124,216.78,2,1,126.86038053930733,2,31.192,2,1,,9,110.3,2,1,2.1227,2,1,2257.8,2,1,2364.5,2,1,1036.1,0,20.0,7.6293,2,7.7912,2,1,0.71725,28.142,2,1,0.107,17.115,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 05:07:00,34.8968629554678,7.820210684119283,443.3854846780636,0.00886618562544574,10.847571342799926,0.07038845343876204,75.96159847991743
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,24.0,4.2,4.0,14.959,14.958,34.745,2,1,25.785,30.144,34.406,38.574,42.652,25.7981543440552,263.63,2,1,-15.327195108858092,2,0.0,2,1,,9,0.0,2,1,0.2629,2,1,2037.9,2,1,2304.1,2,1,380.76,0,20.0,7.9362,2,8.0878,2,1,2.5945,230.35,2,1,1.534,504.87,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,34.90902967366939,8.14464496231392,309.001638521259,0.01081629688199821,9.097456475748919,0.0431136055975141,35.287285249468134
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,21.0,25.1,25.0,14.999,14.995,34.855,2,1,25.862,30.219,34.48,38.647,42.724,25.880301879761,260.32,2,1,-12.387065460570142,2,0.0,2,1,,9,0.0,2,1,0.17527,2,1,2052.4,2,1,2308.3,2,1,403.77,0,20.0,7.9475,2,8.098,2,1,,,9,1,,,9,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,35.01954626110657,8.122057819611578,328.3838600633946,0.01075477944741593,9.6168676217867,0.04411222897570468,38.16384995365125
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,20.0,59.2,59.0,14.008,13.999,35.037,2,1,26.216,30.59,34.868,39.051,43.143,26.2603942056522,248.41,2,1,4.17910700041142,2,4.4806,2,1,,9,0.14936,2,1,0.53554,2,1,2076.4,2,1,2313.4,2,1,450.47,0,20.0,7.9098,2,8.0735,2,1,2.6248,222.67,2,1,1.616,511.01,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,35.202440218520906,8.097487811939251,351.1736194899011,0.010633003398884013,10.17831660619627,0.04620011060544723,42.32224933284246
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,19.0,99.9,99.0,12.125,12.112,34.914,2,1,26.502,30.913,35.227,39.446,43.572,26.5621822859702,240.99,2,1,21.77219429673096,2,9.2983,2,1,,9,1.0005,2,1,0.73028,2,1,2102.4,2,1,2304.2,2,1,541.17,0,20.0,7.8429,2,8.0323,2,1,,,9,1,,,9,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,35.07888066210653,8.057028606861673,390.52737797199575,0.010374711150055577,11.060765085754243,0.05094918451873717,51.00974546222171
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,18.0,199.7,198.0,10.71,10.686,34.806,2,1,26.681,31.123,35.466,39.713,43.866,26.7551134296972,245.75,2,1,25.246701083273024,2,12.281,2,1,,9,2.0219,2,1,0.91529,2,1,2112.6,2,1,2299.1,2,1,587.8,0,20.0,7.8165,2,8.0231,2,1,3.0343,215.79,2,1,1.774,479.97,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,34.97049006600617,8.04495554634499,399.6244859218006,0.010234466221489654,11.175902355844231,0.053427429565856534,54.31815700724172
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,17.0,348.4,345.0,8.851,8.8134,34.575,2,1,26.815,31.299,35.683,39.97,44.161,26.9102809403507,244.51,2,1,38.22846316508998,2,18.016,2,1,,9,4.4051,2,1,1.2464,2,1,2127.2,2,1,2288.9,2,1,674.9,0,20.0,7.7722,2,8.0001,2,1,2.9023,185.8,2,1,1.809,445.92,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,34.73868631756838,8.016417822828133,424.35933197980665,0.00996687100055743,11.567606774073349,0.05791430837711512,61.76883409341644
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,15.0,699.9,693.0,4.59,4.5357,34.258,2,1,27.14,31.729,36.215,40.6,44.886,27.2939150323009,235.26,2,1,77.5523819048517,2,30.863,2,1,,9,32.663,2,1,2.1032,2,1,2173.3,2,1,2279.0,2,1,971.21,0,20.0,7.6566,2,7.9295,2,1,3.1198,155.36,2,1,1.634,322.5,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,34.42130413429244,7.931328166324434,511.9063979136138,0.009075401653990714,12.666344338456875,0.07000295612946555,87.66371551798676
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,14.0,900.0,891.0,3.396,3.3332,34.263,2,1,27.266,31.886,36.403,40.818,45.133,27.4440546231001,229.57,2,1,92.51802863346916,2,32.928,2,1,,9,45.6,2,1,2.2785,2,1,2189.4,2,1,2294.7,2,1,986.28,0,20.0,7.6329,2,7.9146,2,1,2.3323,107.95,2,1,1.323,244.79,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,34.42723137217583,7.941930424327053,492.33494689172136,0.009045475996671349,12.15316224374142,0.07008411446970024,84.33622022598063
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,13.0,1199.4,1187.0,3.135,3.0505,34.445,2,1,27.438,32.064,36.587,41.008,45.328,27.6300423269837,184.95,2,1,138.94866368006842,2,33.158,2,1,,9,64.326,2,1,2.298,2,1,2230.7,2,1,2319.3,2,1,1133.2,0,20.0,7.591,2,7.8608,2,1,1.0279,46.848,2,1,0.508,92.732,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,34.61137715155304,7.880979890121048,560.132904418423,0.008670355380979463,13.180228912778881,0.07329032235954619,99.54832999060909
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,11.0,1751.8,1731.0,2.711,2.5851,34.712,2,1,27.693,32.33,36.863,41.293,45.623,27.8969892566921,188.02,2,1,138.98534248358945,2,30.634,2,1,,9,62.964,2,1,2.0837,2,1,2235.0,2,1,2337.6,2,1,1042.7,0,20.0,7.6161,2,7.8731,2,1,0.85975,38.177,2,1,0.149,26.588,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,34.88033470578873,7.903678883081124,500.5074694903888,0.00892249924608626,12.201180354734264,0.07020970791689062,85.65617800364997
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,10.0,1999.3,1974.0,2.628,2.4816,34.766,2,1,27.744,32.384,36.919,41.352,45.684,27.9544248084407,199.47,2,1,128.24762485016188,2,29.028,2,1,,9,61.602,2,1,1.9377,2,1,2228.4,2,1,2338.6,2,1,990.48,0,20.0,7.6364,2,7.8868,2,1,0.22135,9.7713,2,1,0.077,13.67,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,34.93448863851806,7.916444845655659,471.2308230460184,0.009055777786599361,11.691814213714673,0.06868438077407048,79.13303598332547
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,9.0,2300.4,2270.0,2.462,2.2911,34.806,2,1,27.793,32.437,36.977,41.414,45.751,28.0146987295091,211.77,2,1,117.41482192769936,2,27.881,2,1,,9,61.262,2,1,1.8501,2,1,2217.8,2,1,2339.5,2,1,917.63,0,20.0,7.6581,2,7.9011,2,1,0.1501,6.5504,2,1,0.056,9.8415,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,34.9745896621167,7.939097854753705,430.075991771385,0.009245728781688467,10.929625330432978,0.06638479114198022,70.13091994058594
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,8.0,2599.0,2563.0,2.327,2.1305,34.827,2,1,27.822,32.471,37.015,41.456,45.797,28.0548243277659,219.55,2,1,110.91306404681262,2,26.963,2,1,,9,59.559,2,1,1.7721,2,1,2217.0,2,1,2343.6,2,1,890.62,0,20.0,7.6757,2,7.9106,2,1,0.1653,7.143,2,1,0.052,9.0596,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,34.99576173580832,7.942389458974679,412.8690695331311,0.009312932191947421,10.584711495249017,0.06543469963616583,66.47868912301963
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,7.0,2900.4,2858.0,2.189,1.9662,34.831,2,1,27.839,32.493,37.041,41.487,45.831,28.0821273848815,223.61,2,1,108.21419108351802,2,26.275,2,1,,9,58.538,2,1,1.7429,2,1,2218.0,2,1,2345.1,2,1,888.4,0,20.0,7.6806,2,7.9061,2,1,,,9,1,,,9,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,35.00002740710268,7.933913722043846,407.82196676753887,0.009307562498754881,10.459083945577643,0.0654379106374684,65.6617842599977
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,6.0,3198.9,3150.0,1.95,1.7028,34.816,2,1,27.848,32.508,37.064,41.517,45.868,28.1109572560879,223.82,2,1,110.26170082906833,2,26.505,2,1,,9,63.304,2,1,1.7721,2,1,2228.3,2,1,2348.5,2,1,932.15,0,20.0,7.6798,2,7.897,2,1,0.1862,7.8314,2,1,0.055,9.3557,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,34.98538806965779,7.906927586899858,422.8319656848306,0.00917787595317561,10.691705050999369,0.06697622323432725,69.44469272491935
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,5.0,3498.8,3443.0,1.532,1.2646,34.779,2,1,27.85,32.523,37.092,41.556,45.919,28.1521262709265,220.62,2,1,117.30862944303618,2,28.11,2,1,,9,68.312,2,1,1.8695,2,1,2238.8,2,1,2356.4,2,1,953.51,0,20.0,7.6598,2,7.8692,2,1,,,9,1,,,9,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,34.94882166238344,7.894616895750486,423.34124730954625,0.009117131142971052,10.63837454072895,0.06759260270703815,70.05550322416846
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,4.0,3799.1,3736.0,1.199,0.90938,34.75,2,1,27.85,32.534,37.113,41.587,45.96,28.1871143494457,217.77,2,1,123.33145804757461,2,29.487,2,1,,9,85.44,2,1,2.0058,2,1,2249.3,2,1,2362.3,2,1,988.92,0,20.0,7.6487,2,7.8499,2,1,0.247,9.8698,2,1,0.061,9.9161,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,34.92052583878939,7.875065786316597,431.13675913850597,0.00901982692292052,10.718635131538365,0.06865353499860212,72.29330411387764
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,3.0,4099.6,4029.0,1.095,0.77647,34.737,2,1,27.848,32.536,37.118,41.597,45.973,28.1990032458385,217.43,2,1,124.87759510115302,2,30.634,2,1,,9,100.36,2,1,2.0545,2,1,2254.3,2,1,2363.6,2,1,1016.2,0,20.0,7.6436,2,7.8336,2,1,0.27455,10.876,2,1,0.081,13.067,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,34.908201147228354,7.854054653253695,439.5563537217607,0.008939328262072256,10.83064786845244,0.06956362171789023,74.54498955343284
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,2.0,4299.0,4223.0,1.063,0.72368,34.733,2,1,27.848,32.538,37.122,41.602,45.979,28.204542188976,217.6,2,1,125.18564530199731,2,31.093,2,1,,9,108.09,2,1,2.113,2,1,2257.1,2,1,2366.1,2,1,1020.9,0,20.0,7.6427,2,7.8251,2,1,0.22705,8.9634,2,1,0.072,11.579,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,34.90453790320608,7.845489351820867,439.5470222076914,0.008926147480635022,10.81860673053567,0.06967265344864174,74.63594985499346
35MF20080207,385,35.0,1,1.0,2008,2,25,11.0,35.0,-40.724,10.215,4577.5,4567.5,1.0,4567.5,4484.0,0.991,0.62393,34.724,2,1,27.848,32.54,37.127,41.609,45.99,28.2140478861672,216.69,2,1,127.0059293397793,2,31.093,2,1,,9,109.2,2,1,2.113,2,1,2257.6,2,1,2368.0,2,1,1012.5,0,20.0,7.6369,2,7.8087,2,1,,,9,1,0.139,22.226,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 11:35:00,34.89581247021773,7.839808371417673,432.8982894387744,0.008942713968836256,10.685149380565262,0.06945732233937212,73.30374664653846
35MF20080207,385,37.0,1,1.0,2008,2,25,18.0,9.0,-41.177,9.9172,4580.2,4570.2,24.0,4.3,4.0,15.639,15.638,34.764,2,1,25.649,29.995,34.245,38.402,42.468,25.6464623922588,259.16,2,1,-14.188686286338424,2,1.8117,2,1,,9,0.0,2,1,0.53554,2,1,2051.6,2,1,2303.0,2,1,411.16,0,20.0,7.9566,2,8.0981,2,1,3.3108,304.15,2,1,1.5,508.8,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 18:09:00,34.92812138034277,8.10591810341986,342.90440797252535,0.010731071383702752,10.018852197724867,0.044579428706242645,40.20218513563599
35MF20080207,385,37.0,1,1.0,2008,2,25,18.0,9.0,-41.177,9.9172,4580.2,4570.2,21.0,20.6,20.0,14.546,14.543,34.654,2,1,25.805,30.172,34.442,38.618,42.703,25.8153053875077,266.87,2,1,-16.354067031531457,2,4.1608,2,1,,9,0.0,2,1,0.63291,2,1,2055.5,2,1,2297.5,2,1,428.88,0,20.0,7.9393,2,8.0968,2,1,,,9,1,,,9,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 18:09:00,34.81759258817684,8.10694480717751,341.750028445233,0.010680747200834999,9.94527386752221,0.04574754094901594,40.924067758454704
35MF20080207,385,37.0,1,1.0,2008,2,25,18.0,9.0,-41.177,9.9172,4580.2,4570.2,20.0,49.4,49.0,12.788,12.781,34.654,2,1,26.169,30.569,34.872,39.08,43.195,26.2099311557926,264.57,2,1,-4.94874681190953,2,6.5099,2,1,,9,0.0,2,1,0.80818,2,1,2084.6,2,1,2296.4,2,1,505.24,0,20.0,7.8834,2,8.0656,2,1,3.3022,262.05,2,1,1.779,530.18,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 18:09:00,34.81761949988973,8.073496624268348,374.5284274478709,0.010470484536964631,10.699633677085162,0.04961741532493294,47.90196663231601
35MF20080207,385,37.0,1,1.0,2008,2,25,18.0,9.0,-41.177,9.9172,4580.2,4570.2,19.0,100.5,100.0,11.056,11.044,34.734,2,1,26.561,30.996,35.332,39.573,43.719,26.6271252624596,249.19,2,1,19.88422695018005,2,10.947,2,1,,9,1.1441,2,1,0.92502,2,1,2109.7,2,1,2298.0,2,1,580.08,0,20.0,7.828,2,8.0334,2,1,,,9,1,,,9,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 18:09:00,34.898025996004584,8.047946757649823,400.57851090015015,0.010260312098553085,11.225913353997408,0.053120036430070225,54.194839876230525
35MF20080207,385,37.0,1,1.0,2008,2,25,18.0,9.0,-41.177,9.9172,4580.2,4570.2,18.0,200.1,198.0,9.41,9.3878,34.594,2,1,26.738,31.209,35.581,39.855,44.035,26.8222988882112,246.99,2,1,32.153979866889756,2,15.384,2,1,,9,2.8913,2,1,1.1782,2,1,2124.3,2,1,2294.3,2,1,643.89,0,20.0,7.7838,2,8.0092,2,1,3.7259,246.3,2,1,1.868,473.71,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 18:09:00,34.7574991202807,8.031694943213406,415.0210958693302,0.010070312575277577,11.424300966488804,0.05631917663182002,58.9865072205974
35MF20080207,385,37.0,1,1.0,2008,2,25,18.0,9.0,-41.177,9.9172,4580.2,4570.2,17.0,300.5,298.0,7.847,7.817,34.441,2,1,26.862,31.37,35.777,40.086,44.298,26.9683245335533,243.46,2,1,45.93148486257624,2,19.561,2,1,,9,4.2017,2,1,1.334,2,1,2140.4,2,1,2285.8,2,1,744.3,0,20.0,7.7364,2,7.9798,2,1,3.7848,228.76,2,1,1.943,455.17,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 18:09:00,34.603959178773096,7.9965064551725,450.352224270223,0.009762067570886133,12.01794938295192,0.06108599855058917,68.60456347889112
35MF20080207,385,37.0,1,1.0,2008,2,25,18.0,9.0,-41.177,9.9172,4580.2,4570.2,16.0,504.1,500.0,5.49,5.4481,34.282,2,1,27.053,31.619,36.083,40.446,44.711,27.1938455466603,235.54,2,1,70.48693300767476,2,26.869,2,1,,9,13.593,2,1,1.9182,2,1,2165.7,2,1,2284.3,2,1,888.89,0,20.0,7.6738,2,7.9417,2,1,3.7734,198.47,2,1,1.802,373.28,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 18:09:00,34.44475425812801,7.959496800135148,487.2820493799423,0.00932828454808648,12.410758427887808,0.0669378587973367,80.28219851386254
35MF20080207,385,37.0,1,1.0,2008,2,25,18.0,9.0,-41.177,9.9172,4580.2,4570.2,15.0,599.7,594.0,4.72,4.6733,34.249,2,1,27.117,31.703,36.185,40.567,44.851,27.2688820997508,237.38,2,1,74.42112371380847,2,28.174,2,1,,9,17.743,2,1,1.9474,2,1,2171.1,2,1,2285.6,2,1,914.91,0,20.0,7.6613,2,7.9365,2,1,3.6043,180.96,2,1,1.656,329.21,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 18:09:00,34.41191689182871,7.957905760377051,485.46990407773694,0.009246111330304832,12.25581141322865,0.06794678018204978,81.01513579829711
35MF20080207,385,37.0,1,1.0,2008,2,25,18.0,9.0,-41.177,9.9172,4580.2,4570.2,14.0,1000.0,990.0,3.195,3.1258,34.358,2,1,27.361,31.986,36.508,40.927,45.247,27.5479220522648,201.27,2,1,122.23824753115932,2,32.872,2,1,,9,45.261,2,1,2.3272,2,1,2218.9,2,1,2309.2,2,1,1109.0,0,20.0,7.6002,2,7.8778,2,1,2.0558,94.045,2,1,0.774,141.74,2,1,,,9,1,,,9,1,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a12_35mf20080207                          ,0,2008-02-25 18:09:00,34.523190789273755,7.8947389013657565,551.4732308075806,0.008721972217402363,13.058948702557377,0.07306187750477712,97.80421489212416
