expocode,cruise,station,region,cast,year,month,day,hour,minute,latitude,longitude,bottomdepth,maxsampdepth,bottle,pressure,depth,temperature,theta,salinity,salinityf,salinityqc,sigma0,sigma1,sigma2,sigma3,sigma4,gamma,oxygen,oxygenf,oxygenqc,aou,aouf,nitrate,nitratef,nitrateqc,nitrite,nitritef,silicate,silicatef,silicateqc,phosphate,phosphatef,phosphateqc,tco2,tco2f,tco2qc,talk,talkf,talkqc,fco2,fco2f,fco2temp,phts25p0,phts25p0f,phtsinsitutp,phtsinsitutpf,phtsqc,cfc11,pcfc11,cfc11f,cfc11qc,cfc12,pcfc12,cfc12f,cfc12qc,cfc113,pcfc113,cfc113f,cfc113qc,ccl4,pccl4,ccl4f,ccl4qc,sf6,psf6,sf6f,sf6qc,c13,c13f,c13qc,c14,c14f,c14err,h3,h3f,h3err,he3,he3f,he3err,he,hef,heerr,neon,neonf,neonerr,o18,o18f,toc,tocf,doc,docf,don,donf,tdn,tdnf,chla,chlaf,doi,second,datetime,salinity_absolute,pH_total,pco2,pH_total_bias,pco2_bias,pH_total_random,pco2_random,temperature_bias,theta_bias,salinity_bias,oxygen_bias,aou_bias,nitrate_bias,phosphate_bias,silicate_bias,tco2_bias,talk_bias
33RO20100308,346,32.0,1,1.0,2010,3,22,4.0,47.0,-38.5,0.9792,5285.2,5275.2,11033.0,2499.7,2466.0,2.5055,2.3151,34.827,2,1,27.808,32.451,36.99,41.427,45.763,28.0292623167789,218.6,2,1,110.33436869072332,2,25.93,2,1,0.0,2,57.35,2,1,1.79,2,1,2212.0,2,1,2337.9,2,1,895.9,2,20.0,7.6758,2,7.9119,2,1,,,9,1,,,9,1,,,9,0,,,9,0,,,9,1,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a13.5_2010                                ,0,2010-03-22 04:47:00,34.99566819993043,7.941798124712853,417.0150244052207,0.0093078989285935,10.681642269178278,0.0655988229428504,67.31026156766863,0.002,0.002,0.005,2.186,1.1033436869072333,0.5186,0.0358,1.147,4.0,4.0
33RO20100308,346,32.0,1,1.0,2010,3,22,4.0,47.0,-38.5,0.9792,5285.2,5275.2,11705.0,2900.0,2858.0,2.3631,2.1366,34.842,2,1,27.834,32.483,37.026,41.468,45.808,28.0664052963838,224.8,2,1,105.57472150477332,2,25.44,2,1,0.0,2,58.94,2,1,1.76,2,1,2210.9,2,1,2342.8,2,1,877.0,2,20.0,7.6856,2,7.9089,2,1,0.015,0.64854,2,1,0.008,1.3945,2,1,,,9,0,,,9,0,0.0,0.0,2,1,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a13.5_2010                                ,0,2010-03-22 04:47:00,35.01087584023432,7.943971892189507,396.9410816469664,0.0093860054369184,10.27086197414882,0.064459098683844,63.09177011874044,0.002,0.002,0.005,2.248,1.0557472150477332,0.5088,0.0352,1.1788,4.0,4.0
33RO20100308,346,32.0,1,1.0,2010,3,22,4.0,47.0,-38.5,0.9792,5285.2,5275.2,11029.0,3300.1,3250.0,2.1691,1.9063,34.837,2,1,27.848,32.503,37.053,41.5,45.847,28.0962293453432,226.6,2,1,105.71142954572193,2,25.62,2,1,0.0,2,64.38,2,1,1.77,2,1,2215.6,2,1,2345.0,2,1,869.5,2,20.0,7.6872,2,7.8977,2,1,,,9,1,,,9,1,,,9,0,,,9,0,,,9,1,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a13.5_2010                                ,0,2010-03-22 04:47:00,35.006291698725,7.9244377328326845,398.94435772909713,0.0093292329021561,10.268938096502946,0.065109345494906,63.95121776580594,0.002,0.002,0.005,2.266,1.0571142954572192,0.5124000000000001,0.0354,1.2875999999999999,4.0,4.0
33RO20100308,346,32.0,1,1.0,2010,3,22,4.0,47.0,-38.5,0.9792,5285.2,5275.2,11704.0,3699.8,3640.0,1.7519,1.4577,34.796,2,1,27.85,32.518,37.08,41.54,45.898,28.134655242103,221.9,2,1,114.32216740373649,2,27.51,2,1,0.0,2,81.25,2,1,1.91,2,1,2232.2,2,1,2356.6,2,1,913.3,2,20.0,7.6689,2,7.868,2,1,0.032,1.3249,2,1,0.016,2.684,2,1,,,9,0,,,9,0,0.0,0.0,2,1,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a13.5_2010                                ,0,2010-03-22 04:47:00,34.96613500078559,7.901444275112968,406.4370418360913,0.0092286252332637,10.352806369962002,0.066199450660594,66.05630475714109,0.002,0.002,0.005,2.2190000000000003,1.1432216740373649,0.5502,0.0382,1.625,4.0,4.0
33RO20100308,346,32.0,1,1.0,2010,3,22,4.0,47.0,-38.5,0.9792,5285.2,5275.2,11030.0,4099.4,4030.0,1.2985,0.97399,34.755,2,1,27.85,32.532,37.108,41.581,45.952,28.1800179939865,218.7,2,1,121.8212325098918,2,29.54,2,1,0.0,2,98.92,2,1,2.05,2,1,2246.3,2,1,2362.7,2,1,956.0,2,20.0,7.6478,2,7.8353,2,1,,,9,1,,,9,1,,,9,0,,,9,0,,,9,1,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a13.5_2010                                ,0,2010-03-22 04:47:00,34.92623057296111,7.870748790964063,421.1477457306056,0.0090717952831497,10.544481785723375,0.0680217482727754,70.05335875457348,0.002,0.002,0.005,2.187,1.218212325098918,0.5908,0.040999999999999995,1.9784000000000002,4.0,4.0
33RO20100308,346,32.0,1,1.0,2010,3,22,4.0,47.0,-38.5,0.9792,5285.2,5275.2,11703.0,4499.0,4418.0,1.1335,0.7696,34.739,2,1,27.851,32.539,37.121,41.6,45.976,28.2007847929378,218.1,2,1,124.26311941393632,2,30.37,2,1,0.0,2,106.25,2,1,2.11,2,1,2251.9,2,1,2365.2,2,1,976.3,2,20.0,7.6398,2,7.8126,2,1,0.075,2.9698,2,1,0.037,5.9665,2,1,,,9,0,,,9,0,0.009,0.022627,2,1,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a13.5_2010                                ,0,2010-03-22 04:47:00,34.91054687277935,7.848528022805921,426.19250634724415,0.0090003297651134,10.591658905220996,0.0688250154692958,71.60741305602264,0.002,0.002,0.005,2.181,1.2426311941393633,0.6074,0.0422,2.125,4.0,4.0
33RO20100308,346,32.0,1,1.0,2010,3,22,4.0,47.0,-38.5,0.9792,5285.2,5275.2,11702.0,4899.6,4808.0,1.1373,0.72689,34.733,2,1,27.848,32.538,37.121,41.601,45.979,28.2035955556988,217.4,2,1,125.35718344371926,2,30.51,2,1,0.0,2,107.86,2,1,2.13,2,1,2253.7,2,1,2364.8,2,1,980.3,2,20.0,7.6388,2,7.7952,2,1,,,9,1,,,9,1,,,9,0,,,9,0,,,9,1,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a13.5_2010                                ,0,2010-03-22 04:47:00,34.904636936245794,7.82594586156323,431.0354578882666,0.0089467426595308,10.653868470127268,0.0694562494542802,72.99610153965418,0.002,0.002,0.005,2.174,1.2535718344371927,0.6102000000000001,0.0426,2.1572,4.0,4.0
33RO20100308,346,32.0,1,1.0,2010,3,22,4.0,47.0,-38.5,0.9792,5285.2,5275.2,11701.0,5275.2,5172.0,1.1758,0.71864,34.733,2,1,27.849,32.539,37.123,41.603,45.981,28.2049009276245,218.5,2,1,124.3303414546126,2,30.59,2,1,0.01,2,108.34,2,1,2.14,2,1,2255.1,2,1,2369.7,2,1,978.3,2,20.0,7.6387,2,7.7794,2,1,0.086,3.394,2,1,0.043,6.9136,2,1,,,9,0,,,9,0,0.012,0.030096,2,1,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.clivar_a13.5_2010                                ,0,2010-03-22 04:47:00,34.90473749551968,7.819762967390291,420.5370308229798,0.0089988358814009,10.469399466749197,0.0687554332593594,70.57749753576364,0.002,0.002,0.005,2.185,1.243303414546126,0.6118,0.042800000000000005,2.1668000000000003,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,32.0,4.1,4.0,15.102,15.101,34.816,2,1,25.809,30.164,34.423,38.589,42.663,25.8387792116703,259.0,2,1,-11.51918071678594,2,2.28,2,1,,9,0.4,2,1,0.35,2,1,2045.4,2,1,2301.9,2,1,400.3,0,20.0,7.9681,2,8.1181,2,1,3.052,273.12,2,1,1.5498,513.67,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,34.98024219344754,8.123691903872407,326.74859357713086,0.0107589016051307,9.572690869505731,0.0440857638811476,37.97575753170782,0.002,0.002,0.005,2.59,-0.1151918071678594,0.045599999999999995,0.006999999999999999,0.008,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,31.0,45.6,45.0,12.757,12.751,34.873,2,1,26.345,30.744,35.046,39.253,43.368,26.3990000670908,259.9,2,1,-0.5167442441732533,2,5.88,2,1,,9,1.7,2,1,0.58,2,1,2076.7,2,1,2303.0,2,1,471.23,0,20.0,7.9093,2,8.0929,2,1,3.383,268.64,2,1,1.7178,512.34,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,35.037550251362234,8.100485309221098,348.95602818276814,0.0105680216424535,10.060359802757675,0.0476734793754099,43.17491444149955,0.002,0.002,0.005,2.5989999999999998,-0.005167442441732533,0.1176,0.0116,0.034,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,30.0,96.1,95.0,11.078,11.066,34.866,2,1,26.66,31.093,35.428,39.667,43.812,26.7353457767818,264.0,2,1,4.696743286602498,2,9.2,2,1,,9,2.3,2,1,0.74,2,1,2092.0,2,1,2301.5,2,1,516.61,0,20.0,7.878,2,8.0849,2,1,3.513,255.16,2,1,1.7661,486.85,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,35.03056804233697,8.091901220742573,356.7790477422372,0.0104385825143935,10.17199625807733,0.0500123809010794,45.90842393528902,0.002,0.002,0.005,2.64,0.04696743286602498,0.184,0.0148,0.046,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,29.0,146.7,146.0,10.466,10.449,34.822,2,1,26.736,31.182,35.53,39.781,43.939,26.8185191022327,257.8,2,1,14.545590194295755,2,10.58,2,1,,9,2.6,2,1,0.82,2,1,2096.2,2,1,2298.9,2,1,535.32,0,20.0,7.8604,2,8.0744,2,1,3.53,247.89,2,1,1.8113,484.6,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,34.986390156172526,8.086587089426345,360.22103154226835,0.010381074363594,10.218723842593931,0.0510487586803424,47.14997017820434,0.002,0.002,0.005,2.5780000000000003,0.14545590194295754,0.2116,0.016399999999999998,0.052000000000000005,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,28.0,196.3,195.0,10.044,10.021,34.766,2,1,26.766,31.222,35.579,39.839,44.005,26.8526691990402,255.4,2,1,19.580763326672724,2,12.0,2,1,,9,2.9,2,1,0.89,2,1,2101.1,2,1,2297.8,2,1,552.93,0,20.0,7.8467,2,8.065,2,1,3.536,242.46,2,1,1.7693,463.48,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,34.93016773658017,8.079584163868697,365.3925251770594,0.0103286250076704,10.31654695006015,0.0519815699393348,48.55368714918779,0.002,0.002,0.005,2.5540000000000003,0.19580763326672723,0.24,0.0178,0.057999999999999996,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,26.0,394.6,391.0,6.594,6.5581,34.404,2,1,27.009,31.547,35.983,40.32,44.56,27.1383639848626,230.1,2,1,67.8192593517484,2,23.59,2,1,,9,10.0,2,1,1.63,2,1,2147.1,2,1,2282.0,2,1,796.09,0,20.0,7.7157,2,7.9737,2,1,2.91,163.56,2,1,1.3997,307.48,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,34.5667710886956,7.987806151204121,456.68173755683455,0.0096005546168146,11.987670842077389,0.0633876049291774,71.81466368278912,0.002,0.002,0.005,2.301,0.6781925935174841,0.4718,0.0326,0.2,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,23.0,595.8,590.0,4.68,4.6338,34.243,2,1,27.116,31.703,36.187,40.57,44.854,27.2738063471137,249.0,2,1,63.11075752898489,2,26.93,2,1,,9,15.1,2,1,1.84,2,1,2156.0,2,1,2280.5,2,1,850.81,0,20.0,7.6868,2,7.9648,2,1,3.012,150.85,2,1,1.3902,275.77,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,34.40550806414445,7.987204855222983,449.8989290279978,0.0094200151068016,11.593926218648656,0.0659181375864716,73.17606242824924,0.002,0.002,0.005,2.49,0.631107575289849,0.5386,0.0368,0.302,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,21.0,796.3,789.0,3.845,3.7873,34.228,2,1,27.194,31.802,36.308,40.712,45.016,27.3666547802028,247.3,2,1,71.30702742059651,2,29.69,2,1,,9,22.0,2,1,1.98,2,1,2169.4,2,1,2286.5,2,1,899.46,0,20.0,7.6676,2,7.9492,2,1,2.524,120.08,2,1,1.1487,217.74,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,34.39109860689905,7.973033150519724,458.30546502558735,0.0092768311183171,11.62858762009048,0.0675895434549506,76.13903868109665,0.002,0.002,0.005,2.4730000000000003,0.7130702742059651,0.5938,0.0396,0.44,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,18.0,1095.5,1084.0,2.897,2.823,34.331,2,1,27.367,32.001,36.53,40.958,45.285,27.5668290260074,212.9,2,1,113.11135189428988,2,32.69,2,1,,9,43.0,2,1,2.25,2,1,2208.9,2,1,2304.5,2,1,1063.5,0,20.0,7.6148,2,7.8947,2,1,1.153,51.752,2,1,0.53235,95.861,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,34.495985859926584,7.912734481120744,520.8755730928129,0.0088303408970468,12.522623311080846,0.0721318187107405,91.40357664315282,0.002,0.002,0.005,2.129,1.131113518942899,0.6537999999999999,0.045,0.86,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,17.0,1195.8,1183.0,2.798,2.7171,34.393,2,1,27.426,32.062,36.594,41.023,45.353,27.6314751970893,200.8,2,1,125.91836222620276,2,33.05,2,1,,9,49.6,2,1,2.28,2,1,2221.3,2,1,2311.4,2,1,1113.0,0,20.0,7.5957,2,7.8711,2,1,0.799,35.651,2,1,0.3738,66.964,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,34.5587602432089,7.892681975765374,543.0122332043836,0.0087030825681389,12.84107576642698,0.073206209484425,96.4593633822951,0.002,0.002,0.005,2.008,1.2591836222620276,0.6609999999999999,0.045599999999999995,0.9920000000000001,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,16.0,1294.6,1281.0,2.739,2.6509,34.452,2,1,27.479,32.116,36.649,41.08,45.411,27.6881487389094,192.9,2,1,134.2118028236886,2,33.29,2,1,,9,55.1,2,1,2.29,2,1,2229.3,2,1,2317.5,2,1,1134.3,0,20.0,7.5881,2,7.8597,2,1,0.537,23.877,2,1,0.26565,47.446,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,34.618420919939005,7.882901013235095,551.5461412080183,0.0086529980653552,12.959045272390972,0.0735164242018555,98.29404720381018,0.002,0.002,0.005,1.929,1.342118028236886,0.6658,0.0458,1.102,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,14.0,1494.6,1478.0,2.711,2.6069,34.582,2,1,27.587,32.224,36.757,41.188,45.519,27.7967711417483,187.2,2,1,139.94912802331572,2,32.25,2,1,,9,60.5,2,1,2.21,2,1,2233.7,2,1,2327.3,2,1,1101.0,0,20.0,7.5937,2,7.8584,2,1,0.19,8.4367,2,1,0.0903,16.111,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,34.749512802068764,7.889574428973762,532.058085988888,0.0087547531332866,12.681300150429818,0.0722335106770321,93.35351562485988,0.002,0.002,0.005,1.8719999999999999,1.3994912802331572,0.645,0.0442,1.21,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,13.0,1596.3,1578.0,2.707,2.5945,34.623,2,1,27.62,32.258,36.791,41.222,45.553,27.8303108748644,188.7,2,1,138.448863182973,2,31.67,2,1,,9,60.9,2,1,2.16,2,1,2236.0,2,1,2328.5,2,1,1111.0,0,20.0,7.6023,2,7.8639,2,1,0.135,5.9924,2,1,0.0609,10.863,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,34.79076617130366,7.881684132032876,536.5179495057878,0.0087248895845572,12.742166560331148,0.0724727355912074,94.39423848971096,0.002,0.002,0.005,1.887,1.3844886318297303,0.6334000000000001,0.0432,1.218,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,12.0,1795.2,1774.0,2.701,2.5716,34.697,2,1,27.682,32.319,36.852,41.283,45.614,27.8908333599165,190.5,2,1,136.6526380089722,2,29.98,2,1,,9,60.2,2,1,2.05,2,1,2228.5,2,1,2332.3,2,1,1029.9,0,20.0,7.6194,2,7.875,2,1,0.06,2.6616,2,1,0.0336,5.9902,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,34.86515518836871,7.906143314101714,493.8361971601594,0.0089457283423491,12.077848877497011,0.0700741888646363,84.39821453652706,0.002,0.002,0.005,1.905,1.3665263800897218,0.5996,0.040999999999999995,1.2040000000000002,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,10.0,2196.2,2168.0,2.599,2.4354,34.782,2,1,27.761,32.402,36.938,41.372,45.705,27.9763622484558,206.1,2,1,121.95668961603704,2,27.47,2,1,,9,58.6,2,1,1.89,2,1,2220.4,2,1,2335.0,2,1,958.97,0,20.0,7.651,2,7.8954,2,1,0.023,1.0126,2,1,0.01365,2.4175,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,34.950381375796226,7.921638694371005,453.9262429142686,0.0091282447475283,11.371537571923453,0.0678913795375014,75.48187965899916,0.002,0.002,0.005,2.061,1.2195668961603705,0.5494,0.0378,1.1720000000000002,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,9.0,2395.4,2364.0,2.535,2.354,34.8,2,1,27.782,32.425,36.964,41.399,45.734,28.0021599614009,213.3,2,1,115.38108805701484,2,26.83,2,1,,9,58.9,2,1,1.85,2,1,2217.6,2,1,2336.2,2,1,934.43,0,20.0,7.6606,2,7.8989,2,1,0.013,0.56952,2,1,0.0063,1.111,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,34.9684444048322,7.925712698021254,439.3302952362019,0.0091898100173697,11.094912291643634,0.0671121294002133,72.32684538026422,0.002,0.002,0.005,2.133,1.1538108805701484,0.5366,0.037000000000000005,1.178,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,8.0,2596.8,2561.0,2.459,2.2603,34.822,2,1,27.808,32.453,36.994,41.432,45.769,28.0329832294222,217.0,2,1,112.39935476494702,2,26.02,2,1,,9,58.9,2,1,1.79,2,1,2215.5,2,1,2338.6,2,1,908.38,0,20.0,7.6692,2,7.9016,2,1,0.007,0.30494,2,1,0.00945,1.6582,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,34.990580177349315,7.931024480490529,423.9844472130043,0.0092570675951323,10.79955338457324,0.0662147068496523,68.9857415174423,0.002,0.002,0.005,2.17,1.1239935476494702,0.5204,0.0358,1.178,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,7.0,2796.2,2757.0,2.345,2.1292,34.827,2,1,27.823,32.471,37.016,41.457,45.798,28.056159387472,221.9,2,1,108.57387417870568,2,26.02,2,1,,9,61.8,2,1,1.79,2,1,2216.4,2,1,2340.3,2,1,904.97,0,20.0,7.6731,2,7.8996,2,1,0.008,0.34567,2,1,0.00945,1.6463,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,34.995675377836946,7.927030226861934,418.98537266071503,0.0092610924216138,10.684313579272802,0.0661118252011543,68.0741344129797,0.002,0.002,0.005,2.2190000000000003,1.0857387417870568,0.5204,0.0358,1.236,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,6.0,2994.9,2951.0,2.257,2.0234,34.823,2,1,27.828,32.48,37.027,41.471,45.814,28.0690820880409,224.2,2,1,107.16583088069444,2,25.79,2,1,,9,63.8,2,1,1.78,2,1,2217.0,2,1,2342.1,2,1,898.95,0,20.0,7.675,2,7.8951,2,1,0.006,0.25753,2,1,0.00315,0.54553,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,34.991767800732674,7.923799114980844,413.2947948660104,0.0092725270164436,10.559697265531632,0.0659235231353275,66.97797547536005,0.002,0.002,0.005,2.242,1.0716583088069445,0.5158,0.0356,1.276,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,5.0,3196.2,3148.0,2.196,1.9433,34.831,2,1,27.841,32.495,37.044,41.49,45.835,28.0868285217162,226.7,2,1,105.31610321955075,2,25.56,2,1,,9,64.5,2,1,1.77,2,1,2217.6,2,1,2342.3,2,1,901.61,0,20.0,7.6798,2,7.8933,2,1,0.005,0.21354,2,1,0.0042,0.7242,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,34.99996846657096,7.915566963998456,412.4315436161676,0.0092572181888324,10.52573165461428,0.0660827606815352,66.97477343508245,0.002,0.002,0.005,2.267,1.0531610321955076,0.5112,0.0354,1.29,4.0,4.0
35A319950113,361,94.0,1,1.0,1995,2,8,0.0,0.0,-38.166,-9.001,3312.0,3302.0,3.0,3300.4,3250.0,2.184,1.9208,34.833,2,1,27.844,32.499,37.048,41.495,45.841,28.0915074831579,227.4,2,1,104.7998018175558,2,25.57,2,1,,9,64.7,2,1,1.74,2,1,2219.3,2,1,2346.1,2,1,891.36,0,20.0,7.6827,2,7.8925,2,1,0.003,0.12795,2,1,0.00525,0.90413,2,1,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.woce_a14a13_1995                                 ,0,1995-02-08 00:00:00,35.0020703907117,7.9170323285861475,406.6936455509505,0.0092873470286409,10.417697106738906,0.06563199850433,65.64169758251049,0.002,0.002,0.005,2.274,1.0479980181755582,0.5114,0.0348,1.294,4.0,4.0
